fpr,tpr,thresholds
0.0,0.0,1.824608325958252
0.0010940919037199124,0.0,0.824608325958252
0.0010940919037199124,0.0013458950201884253,0.8197195529937744
0.002188183807439825,0.0013458950201884253,0.8192678689956665
0.002188183807439825,0.0026917900403768506,0.8191577792167664
0.0032822757111597373,0.0026917900403768506,0.818892776966095
0.0032822757111597373,0.005383580080753701,0.8158242702484131
0.00437636761487965,0.005383580080753701,0.8147720694541931
0.00437636761487965,0.008075370121130552,0.8137851357460022
0.006564551422319475,0.008075370121130552,0.8130787014961243
0.006564551422319475,0.017496635262449527,0.8105207681655884
0.007658643326039387,0.017496635262449527,0.8104760050773621
0.007658643326039387,0.052489905787348586,0.8055232763290405
0.0087527352297593,0.052489905787348586,0.8054208755493164
0.0087527352297593,0.05383580080753701,0.8052145838737488
0.010940919037199124,0.05383580080753701,0.8048827648162842
0.010940919037199124,0.05518169582772544,0.8045639991760254
0.01312910284463895,0.05518169582772544,0.8036505579948425
0.01312910284463895,0.06864064602960969,0.8016102910041809
0.014223194748358862,0.06864064602960969,0.8015298843383789
0.014223194748358862,0.06998654104979811,0.8013448119163513
0.015317286652078774,0.06998654104979811,0.8012155890464783
0.015317286652078774,0.07671601615074024,0.8007737398147583
0.016411378555798686,0.07671601615074024,0.8007398247718811
0.016411378555798686,0.08209959623149395,0.8000560998916626
0.0175054704595186,0.08209959623149395,0.799970805644989
0.0175054704595186,0.08344549125168237,0.7999676465988159
0.019693654266958426,0.08344549125168237,0.7996966242790222
0.019693654266958426,0.0847913862718708,0.7983735799789429
0.02188183807439825,0.0847913862718708,0.7979462146759033
0.02188183807439825,0.09286675639300135,0.7973307371139526
0.022975929978118162,0.09286675639300135,0.7973244786262512
0.022975929978118162,0.1009421265141319,0.7965837717056274
0.024070021881838075,0.1009421265141319,0.7963918447494507
0.024070021881838075,0.11440107671601615,0.7950212359428406
0.0262582056892779,0.11440107671601615,0.7948736548423767
0.0262582056892779,0.11574697173620457,0.7948238849639893
0.028446389496717725,0.11574697173620457,0.7945863008499146
0.028446389496717725,0.11709286675639301,0.7944973111152649
0.02954048140043764,0.11709286675639301,0.794409453868866
0.02954048140043764,0.1224764468371467,0.7937535047531128
0.030634573304157548,0.1224764468371467,0.7937352657318115
0.030634573304157548,0.12920592193808883,0.7935561537742615
0.03172866520787746,0.12920592193808883,0.7935085296630859
0.03172866520787746,0.13458950201884254,0.7932633757591248
0.03282275711159737,0.13458950201884254,0.7931656837463379
0.03282275711159737,0.13997308209959622,0.7925564050674438
0.0350109409190372,0.13997308209959622,0.7923698425292969
0.0350109409190372,0.1426648721399731,0.792185366153717
0.036105032822757115,0.1426648721399731,0.7921008467674255
0.036105032822757115,0.1480484522207268,0.7916463613510132
0.037199124726477024,0.1480484522207268,0.7916164994239807
0.037199124726477024,0.14939434724091522,0.7915524244308472
0.04048140043763676,0.14939434724091522,0.7910131216049194
0.04048140043763676,0.15208613728129206,0.7907837629318237
0.04266958424507659,0.15208613728129206,0.790398895740509
0.04266958424507659,0.1601615074024226,0.7894467711448669
0.044857768052516414,0.1601615074024226,0.7892072200775146
0.044857768052516414,0.16150740242261102,0.7891968488693237
0.045951859956236324,0.16150740242261102,0.789182186126709
0.045951859956236324,0.1655450874831763,0.7888656258583069
0.04923413566739606,0.1655450874831763,0.7881285548210144
0.04923413566739606,0.17631224764468373,0.7876318097114563
0.05142231947483589,0.17631224764468373,0.7875238060951233
0.05142231947483589,0.18842530282637954,0.7865738272666931
0.05470459518599562,0.18842530282637954,0.7855028510093689
0.05470459518599562,0.20053835800807537,0.7844776511192322
0.05579868708971553,0.20053835800807537,0.7841293811798096
0.05579868708971553,0.2018842530282638,0.7839956879615784
0.05689277899343545,0.2018842530282638,0.78392493724823
0.05689277899343545,0.20592193808882908,0.7838689684867859
0.05798687089715536,0.20592193808882908,0.783807635307312
0.05798687089715536,0.20861372812920592,0.78357994556427
0.05908096280087528,0.20861372812920592,0.783575713634491
0.05908096280087528,0.2126514131897712,0.783224880695343
0.060175054704595186,0.2126514131897712,0.783120334148407
0.060175054704595186,0.21534320323014805,0.782954752445221
0.06236323851203501,0.21534320323014805,0.7826743125915527
0.06236323851203501,0.21668909825033647,0.7825784683227539
0.06455142231947483,0.21668909825033647,0.7822229862213135
0.06455142231947483,0.2180349932705249,0.7820134162902832
0.06564551422319474,0.2180349932705249,0.7816205620765686
0.06564551422319474,0.22476446837146702,0.7812578678131104
0.06673960612691467,0.22476446837146702,0.7810473442077637
0.06673960612691467,0.22611036339165544,0.781032383441925
0.06892778993435449,0.22611036339165544,0.7807745337486267
